cod_ibge;ano;obitos menores de 1 Ano;obitos menores de 7 dias;obitos de 28 dias a 364 dias;obitos de 7 a 27 dias;nascidos vivos (por local de residência)
3549250;2004;0;0;0;0;20
3549300;2004;0;0;0;0;26
3549409;2004;11;7;3;1;675
3549508;2004;4;2;2;0;123
3549607;2004;2;1;1;0;67
3549706;2004;8;1;6;1;648
3549805;2004;64;38;15;11;4838
3549904;2004;99;48;28;23;8882
3549953;2004;3;1;2;0;197
3550001;2004;2;1;1;0;140
3550100;2004;4;1;3;0;546
3550209;2004;9;5;3;1;542
3550308;2004;2567;1161;870;536;183883
3550407;2004;7;4;2;1;404
3550506;2004;0;0;0;0;100
3550605;2004;16;9;3;4;1126
3550704;2004;20;12;6;2;1229
3550803;2004;7;3;3;1;171
3550902;2004;1;0;1;0;190
3551009;2004;102;41;26;35;5360
3551108;2004;3;0;2;1;128
3551207;2004;2;1;1;0;51
3551306;2004;2;1;1;0;20
3551405;2004;0;0;0;0;149
3551504;2004;7;2;3;2;632
3551603;2004;6;5;1;0;344
3551702;2004;14;8;2;4;1502
3551801;2004;3;2;1;0;263
3551900;2004;2;2;0;0;210
3552007;2004;2;1;1;0;78
3552106;2004;10;7;3;0;437
3552205;2004;108;45;33;30;7988
3552304;2004;3;2;0;1;103
3552403;2004;41;22;12;7;3283
3552502;2004;92;44;19;29;4699
3552551;2004;4;2;1;1;52
3552601;2004;2;0;1;1;139
3552700;2004;4;1;2;1;212
3552809;2004;71;30;28;13;4653
3552908;2004;0;0;0;0;86
3553005;2004;1;0;1;0;141
3553104;2004;0;0;0;0;55
3553203;2004;2;0;1;1;46
3553302;2004;3;2;0;1;302
3553401;2004;3;2;0;1;265
3553500;2004;1;0;1;0;157
3553609;2004;1;0;0;1;143
3553658;2004;1;1;0;0;53
3553708;2004;10;5;5;0;803
3553807;2004;5;3;1;1;320
3553856;2004;0;0;0;0;87
3553906;2004;2;2;0;0;109
3553955;2004;0;0;0;0;179
3554003;2004;16;7;5;4;1602
3554102;2004;65;32;18;15;3986
3554201;2004;4;2;2;0;90
3554300;2004;6;4;1;1;334
3554409;2004;0;0;0;0;113
3554508;2004;3;3;0;0;426
3554607;2004;1;0;0;1;29
3554656;2004;0;0;0;0;46
3554706;2004;2;2;0;0;91
3554755;2004;0;0;0;0;18
3554805;2004;11;5;5;1;528
3554904;2004;3;1;2;0;73
3554953;2004;0;0;0;0;66
3555000;2004;11;10;1;0;748
3555109;2004;2;2;0;0;125
3555208;2004;1;1;0;0;20
3555307;2004;1;1;0;0;15
3555356;2004;1;0;0;1;75
3555406;2004;23;18;4;1;1285
3555505;2004;0;0;0;0;54
3555604;2004;1;0;1;0;111
3555703;2004;1;0;0;1;19
3555802;2004;3;3;0;0;120
3555901;2004;0;0;0;0;13
3556008;2004;2;2;0;0;141
3556107;2004;3;0;0;3;131
3556206;2004;8;5;0;3;1310
3556305;2004;2;0;0;2;252
3556354;2004;2;2;0;0;94
3556404;2004;12;7;2;3;601
3556453;2004;13;6;5;2;840
3556503;2004;15;6;8;1;1538
3556602;2004;0;0;0;0;144
3556701;2004;11;4;3;4;764
3556800;2004;3;2;0;1;265
3556909;2004;2;2;0;0;81
3556958;2004;0;0;0;0;15
3557006;2004;19;5;10;4;1770
3557105;2004;10;5;4;1;907
3557154;2004;1;0;1;0;20
3557204;2004;1;0;1;0;188
3557303;2004;1;1;0;0;131
3500000;2003;7;5;1;1;927
3500105;2003;7;4;1;2;353
3500204;2003;0;0;0;0;41
3500303;2003;9;5;2;2;491
3500402;2003;1;1;0;0;80
3500501;2003;6;1;1;4;246
3500550;2003;1;0;1;0;74
3500600;2003;0;0;0;0;30
3500709;2003;3;2;0;1;495
3500758;2003;1;1;0;0;48
3500808;2003;0;0;0;0;48
3500907;2003;0;0;0;0;50
3501004;2003;2;1;1;0;238
3501103;2003;1;0;0;1;49
3501152;2003;2;1;1;0;303
3501202;2003;0;0;0;0;26
3501301;2003;9;5;1;3;381
3501400;2003;1;1;0;0;49
3501509;2003;2;2;0;0;48
3501608;2003;35;12;11;12;2566
3501707;2003;4;2;2;0;500
3501806;2003;0;0;0;0;59
3501905;2003;14;11;3;0;848
3502002;2003;1;1;0;0;50
3502101;2003;11;9;2;0;712
3502200;2003;5;4;0;1;338
3502309;2003;1;0;1;0;69
3502408;2003;0;0;0;0;37
3502507;2003;3;3;0;0;518
3502606;2003;0;0;0;0;55
3502705;2003;9;6;3;0;501
3502754;2003;3;1;2;0;248
3502804;2003;32;14;10;8;2053
3502903;2003;3;2;1;0;353
3503000;2003;1;1;0;0;46
3503109;2003;1;1;0;0;90
3503158;2003;1;0;1;0;39
3503208;2003;22;13;4;5;2247
3503307;2003;10;3;2;5;1455
3503356;2003;1;1;0;0;23
3503406;2003;0;0;0;0;85
3503505;2003;0;0;0;0;56
3503604;2003;2;0;2;0;194
3503703;2003;2;0;1;1;121
3503802;2003;2;1;0;1;609
3503901;2003;24;14;7;3;1194
3503950;2003;0;0;0;0;14
3504008;2003;15;8;3;4;1229
3504107;2003;42;23;15;4;1992
3504206;2003;5;2;2;1;199
3504305;2003;1;0;1;0;74
3504404;2003;0;0;0;0;116
3504503;2003;16;9;6;1;1170
3504602;2003;4;3;0;1;164
3504701;2003;0;0;0;0;17
3504800;2003;1;0;1;0;63
3504909;2003;1;0;1;0;139
3505005;2003;2;2;0;0;42
3505104;2003;0;0;0;0;109
3505203;2003;4;2;1;1;366
3505302;2003;5;2;3;0;452
3505351;2003;5;2;3;0;93
3505401;2003;3;1;1;1;132
3505500;2003;22;11;5;6;1411
3505609;2003;10;6;1;3;462
3505708;2003;43;20;16;7;5123
3505807;2003;7;4;2;1;363
3505906;2003;6;3;3;0;702
3506003;2003;56;28;21;7;4688
3506102;2003;15;7;6;2;988
3506201;2003;1;1;0;0;29
3506300;2003;1;0;1;0;150
3506359;2003;21;16;4;1;832
3506409;2003;1;1;0;0;93
3506508;2003;12;5;2;5;1230
3506607;2003;12;7;3;2;416
3506706;2003;1;0;1;0;182
3506805;2003;3;1;2;0;120
3506904;2003;2;0;1;1;114
3507001;2003;7;4;2;1;591
3507100;2003;7;3;4;0;263
3507159;2003;4;2;2;0;64
3507209;2003;1;1;0;0;6
3507308;2003;2;0;1;1;52
3507407;2003;0;0;0;0;160
3507456;2003;0;0;0;0;43
3507506;2003;15;4;3;8;1737
3507605;2003;46;22;19;5;2191
3507704;2003;2;2;0;0;57
3507753;2003;2;1;0;1;37
3507803;2003;4;2;0;2;301
3507902;2003;4;1;2;1;317
3508009;2003;4;2;2;0;360
3508108;2003;3;1;0;2;180
3508207;2003;1;1;0;0;47
3508306;2003;2;1;0;1;65
3508405;2003;10;4;5;1;704
3508504;2003;26;15;8;3;1266
3508603;2003;11;8;3;0;406
3508702;2003;5;3;1;1;299
3508801;2003;5;3;2;0;221
3508900;2003;0;0;0;0;66
3509007;2003;11;9;0;2;1349
3509106;2003;0;0;0;0;45
3509205;2003;22;12;7;3;1093
3509254;2003;12;6;4;2;595
3509304;2003;1;1;0;0;144
3509403;2003;3;0;0;3;363
3509452;2003;1;1;0;0;92
3509502;2003;170;97;43;30;13847
3509601;2003;16;6;9;1;1125
3509700;2003;19;12;7;0;969
3509809;2003;2;2;0;0;57
3509908;2003;5;0;5;0;175
3509957;2003;3;3;0;0;77
3510005;2003;9;3;4;2;401
3510104;2003;1;1;0;0;34
3510153;2003;0;0;0;0;85
3510203;2003;18;8;10;0;975
3510302;2003;12;10;1;1;266
3510401;2003;10;6;4;0;766
3510500;2003;26;16;10;0;1485
3510609;2003;99;41;37;21;6813
3510708;2003;1;1;0;0;133
3510807;2003;10;6;4;0;389
3510906;2003;0;0;0;0;28
3511003;2003;3;1;1;1;225
3511102;2003;20;10;6;4;1305
3511201;2003;0;0;0;0;83
3511300;2003;1;0;1;0;66
3511409;2003;6;1;5;0;266
3511508;2003;6;3;1;2;421
3511607;2003;2;2;0;0;197
3511706;2003;4;4;0;0;193
3511904;2003;2;1;1;0;90
3512001;2003;2;2;0;0;249
3512100;2003;0;0;0;0;80
3512209;2003;12;7;2;3;459
3512308;2003;3;1;2;0;256
3512407;2003;1;0;0;1;259
3512506;2003;1;0;0;1;56
3512605;2003;2;2;0;0;52
3512704;2003;0;0;0;0;34
3512803;2003;7;5;1;1;786
3512902;2003;1;0;1;0;60
3513009;2003;52;19;19;14;3462
3513108;2003;4;2;1;1;448
3513207;2003;1;0;0;1;115
3513306;2003;0;0;0;0;27
3513405;2003;22;16;4;2;1114
3513504;2003;40;18;13;9;2088
3513603;2003;11;5;5;1;348
3513702;2003;5;3;2;0;384
3513801;2003;122;49;41;32;7290
3513850;2003;0;0;0;0;12
3513900;2003;1;1;0;0;142
3514007;2003;0;0;0;0;126
3514106;2003;6;4;0;2;370
3514205;2003;0;0;0;0;26
3514304;2003;1;1;0;0;114
3514403;2003;10;5;4;1;457
3514502;2003;2;2;0;0;171
3514601;2003;0;0;0;0;89
3514700;2003;0;0;0;0;78
3514809;2003;7;6;1;0;260
3514908;2003;1;0;1;0;228
3514924;2003;0;0;0;0;18
3514957;2003;0;0;0;0;30
3515004;2003;74;29;31;14;4500
3515103;2003;10;1;8;1;1061
3515129;2003;0;0;0;0;34
3515152;2003;3;1;0;2;188
3515186;2003;7;2;4;1;504
3515194;2003;1;0;0;1;63
3515202;2003;5;3;2;0;123
3515301;2003;0;0;0;0;34
3515350;2003;1;0;1;0;153
3515400;2003;6;1;5;0;191
3515509;2003;11;5;5;1;776
3515608;2003;1;1;0;0;53
3515657;2003;0;0;0;0;26
3515707;2003;58;30;18;10;2825
3515806;2003;1;0;1;0;20
3515905;2003;1;1;0;0;30
3516002;2003;4;0;4;0;137
3516101;2003;0;0;0;0;38
3516200;2003;66;48;9;9;4854
3516309;2003;69;32;26;11;2870
3516408;2003;47;26;15;6;2203
3516507;2003;0;0;0;0;30
3516606;2003;2;1;0;1;93
3516705;2003;8;6;2;0;577
3516804;2003;0;0;0;0;48
3516853;2003;0;0;0;0;68
3516903;2003;1;1;0;0;117
3517000;2003;5;4;1;0;135
3517109;2003;0;0;0;0;58
3517208;2003;2;2;0;0;148
3517307;2003;2;1;1;0;78
3517406;2003;6;4;2;0;539
3517505;2003;3;2;1;0;196
3517604;2003;10;5;3;2;387
3517703;2003;2;1;1;0;342
3517802;2003;1;0;1;0;120
3517901;2003;2;1;1;0;121
3518008;2003;0;0;0;0;14
3518107;2003;4;2;2;0;98
3518206;2003;2;1;1;0;360
3518305;2003;7;5;2;0;468
3518404;2003;20;13;4;3;1538
3518503;2003;1;1;0;0;144
3518602;2003;6;3;3;0;529
3518701;2003;102;45;42;15;4793
3518800;2003;335;140;127;68;21209
3518859;2003;0;0;0;0;103
3518909;2003;1;0;1;0;70
3519006;2003;4;3;1;0;119
3519055;2003;2;1;0;1;177
3519071;2003;36;19;12;5;2659
3519105;2003;0;0;0;0;113
3519204;2003;1;0;0;1;59
3519253;2003;1;1;0;0;49
3519303;2003;5;2;3;0;468
3519402;2003;2;0;1;1;107
3519501;2003;1;0;1;0;98
3519600;2003;12;5;4;3;615
3519709;2003;22;17;2;3;1196
3519808;2003;1;1;0;0;104
3519907;2003;4;4;0;0;108
3520004;2003;3;2;0;1;343
3520103;2003;7;2;4;1;411
3520202;2003;1;1;0;0;141
3520301;2003;7;4;2;1;512
3520400;2003;4;2;2;0;421
3520426;2003;3;2;1;0;111
3520442;2003;2;2;0;0;254
3520509;2003;37;15;8;14;2488
3520608;2003;0;0;0;0;56
3520707;2003;1;0;0;1;36
3520806;2003;0;0;0;0;38
3520905;2003;1;1;0;0;195
3521002;2003;5;4;1;0;315
3521101;2003;0;0;0;0;65
3521150;2003;2;1;0;1;40
3521200;2003;0;0;0;0;82
3521309;2003;1;0;1;0;236
3521408;2003;3;2;0;1;240
3521507;2003;1;1;0;0;92
3521606;2003;2;1;1;0;85
3521705;2003;12;4;3;5;303
3521804;2003;6;2;3;1;364
3521903;2003;3;2;0;1;171
3522000;2003;2;1;1;0;34
3522109;2003;30;22;5;3;1424
3522158;2003;1;0;1;0;44
3522208;2003;36;17;16;3;3089
3522307;2003;44;29;10;5;2268
3522406;2003;53;21;21;11;1702
3522505;2003;56;26;20;10;3656
3522604;2003;10;7;2;1;824
3522653;2003;0;0;0;0;65
3522703;2003;4;3;0;1;534
3522802;2003;1;0;1;0;262
3522901;2003;3;3;0;0;157
3523008;2003;1;1;0;0;43
3523107;2003;106;60;28;18;5573
3523206;2003;25;17;7;1;889
3523305;2003;7;2;4;1;214
3523404;2003;19;12;2;5;1300
3523503;2003;2;1;0;1;314
3523602;2003;3;1;1;1;172
3523701;2003;3;1;0;2;85
3523800;2003;4;2;1;1;87
3523909;2003;33;10;18;5;2355
3524006;2003;6;3;2;1;501
3524105;2003;7;4;1;2;551
3524204;2003;0;0;0;0;97
3524303;2003;7;4;2;1;993
3524402;2003;43;23;12;8;3116
3524501;2003;3;2;1;0;66
3524600;2003;7;3;3;1;259
3524709;2003;4;3;1;0;538
3524808;2003;8;4;2;2;548
3524907;2003;0;0;0;0;60
3525003;2003;31;12;14;5;1887
3525102;2003;2;2;0;0;493
3525201;2003;4;1;2;1;306
3525300;2003;20;9;4;7;1651
3525409;2003;1;1;0;0;44
3525508;2003;2;0;1;1;150
3525607;2003;4;3;1;0;73
3525706;2003;8;3;5;0;403
3525805;2003;1;1;0;0;88
3525854;2003;0;0;0;0;29
3525904;2003;71;38;20;13;5045
3526001;2003;3;3;0;0;189
3526100;2003;3;2;0;1;386
3526209;2003;6;2;2;2;556
3526308;2003;1;1;0;0;65
3526407;2003;6;2;3;1;402
3526506;2003;1;1;0;0;49
3526605;2003;6;3;2;1;112
3526704;2003;28;12;9;7;1305
3526803;2003;5;3;1;1;878
3526902;2003;41;15;16;10;3759
3527009;2003;3;2;1;0;68
3527108;2003;25;14;7;4;901
3527207;2003;32;19;10;3;1277
3527256;2003;0;0;0;0;15
3527306;2003;2;1;1;0;450
3527405;2003;5;4;1;0;237
3527504;2003;0;0;0;0;35
3527603;2003;4;2;2;0;140
3527702;2003;2;0;2;0;50
3527801;2003;2;1;0;1;61
3527900;2003;0;0;0;0;48
3528007;2003;3;2;1;0;260
3528106;2003;1;0;1;0;72
3528205;2003;0;0;0;0;46
3528304;2003;0;0;0;0;28
3528403;2003;11;3;7;1;707
3528502;2003;22;11;7;4;1106
3528601;2003;2;1;0;1;116
3528700;2003;1;0;1;0;38
3528809;2003;4;3;1;0;181
3528858;2003;1;1;0;0;22
3528908;2003;3;2;1;0;45
3529005;2003;42;23;12;7;2903
3529104;2003;0;0;0;0;29
3529203;2003;3;3;0;0;302
3529302;2003;15;10;3;2;1077
3529401;2003;114;60;37;17;6647
3529500;2003;0;0;0;0;30
3529609;2003;0;0;0;0;43
3529658;2003;1;0;1;0;14
3529708;2003;5;3;1;1;308
3529807;2003;5;4;1;0;184
3529906;2003;7;3;3;1;488
3530003;2003;0;0;0;0;29
3530102;2003;1;0;0;1;310
3530201;2003;4;2;1;1;188
3530300;2003;2;1;0;1;656
3530409;2003;2;2;0;0;56
3530508;2003;16;9;6;1;967
3530607;2003;107;48;35;24;6054
3530706;2003;26;17;8;1;1884
3530805;2003;15;9;4;2;1140
3530904;2003;1;0;1;0;55
3531001;2003;0;0;0;0;18
3531100;2003;13;4;5;4;607
3531209;2003;1;1;0;0;76
3531308;2003;7;3;3;1;527
3531407;2003;5;2;3;0;183
3531506;2003;5;2;3;0;247
3531605;2003;0;0;0;0;46
3531704;2003;2;0;2;0;47
3531803;2003;12;8;3;1;702
3531902;2003;8;6;2;0;470
3532009;2003;2;0;1;1;161
3532058;2003;1;0;0;1;65
3532108;2003;0;0;0;0;42
3532157;2003;0;0;0;0;36
3532207;2003;1;1;0;0;52
3532306;2003;3;1;1;1;67
3532405;2003;4;1;2;1;199
3532504;2003;1;0;1;0;86
3532603;2003;3;2;0;1;98
3532702;2003;0;0;0;0;46
3532801;2003;2;1;1;0;60
3532827;2003;10;2;6;2;152
3532843;2003;0;0;0;0;17
3532868;2003;0;0;0;0;8
3532900;2003;2;1;1;0;117
3533007;2003;3;1;1;1;233
3533106;2003;1;0;1;0;16
3533205;2003;2;2;0;0;32
3533254;2003;1;0;1;0;53
3533304;2003;0;0;0;0;38
3533403;2003;9;6;1;2;630
3533502;2003;3;2;1;0;464
3533601;2003;3;2;0;1;66
3533700;2003;0;0;0;0;41
3533809;2003;0;0;0;0;30
3533908;2003;10;6;3;1;645
3534005;2003;0;0;0;0;54
3534104;2003;0;0;0;0;74
3534203;2003;0;0;0;0;67
3534302;2003;7;4;2;1;599
3534401;2003;195;87;72;36;11626
3534500;2003;0;0;0;0;16
3534609;2003;4;1;3;0;323
3534708;2003;20;11;5;4;1471
3534757;2003;1;0;1;0;79
3534807;2003;2;1;0;1;139
3534906;2003;0;0;0;0;133
3535002;2003;2;1;1;0;110
3535101;2003;6;5;0;1;150
3535200;2003;1;0;1;0;131
3535309;2003;5;0;3;2;301
3535408;2003;4;2;2;0;240
3535507;2003;9;4;3;2;609
3535606;2003;3;1;1;1;244
3535705;2003;0;0;0;0;76
3535804;2003;3;0;3;0;286
3535903;2003;1;0;1;0;48
3536000;2003;1;1;0;0;125
3536109;2003;0;0;0;0;79
3536208;2003;5;0;5;0;352
3536257;2003;0;0;0;0;29
3536307;2003;4;3;1;0;194
3536406;2003;3;2;0;1;89
3536505;2003;11;7;3;1;1070
3536570;2003;0;0;0;0;34
3536604;2003;1;0;1;0;131
3536703;2003;6;2;3;1;588
3536802;2003;1;1;0;0;65
3536901;2003;0;0;0;0;28
3537008;2003;3;1;2;0;265
3537107;2003;7;4;2;1;557
3537156;2003;0;0;0;0;30
3537206;2003;2;2;0;0;175
3537305;2003;12;5;6;1;734
3537404;2003;7;2;2;3;295
3537503;2003;0;0;0;0;83
3537602;2003;19;9;7;3;1048
3537701;2003;0;0;0;0;47
3537800;2003;19;8;9;2;770
3537909;2003;8;7;1;0;444
3538006;2003;42;25;8;9;2199
3538105;2003;3;1;2;0;177
3538204;2003;3;2;1;0;156
3538303;2003;0;0;0;0;48
3538501;2003;1;0;1;0;212
3538600;2003;11;5;2;4;381
3538709;2003;78;37;21;20;4966
3538808;2003;5;4;0;1;440
3538907;2003;3;1;1;1;284
3539004;2003;0;0;0;0;126
3539103;2003;2;2;0;0;252
3539202;2003;1;0;0;1;322
3539301;2003;6;2;2;2;880
3539400;2003;0;0;0;0;137
3539509;2003;12;0;8;4;639
3539608;2003;0;0;0;0;60
3539707;2003;0;0;0;0;41
3539806;2003;25;13;6;6;1737
3539905;2003;1;1;0;0;46
3540002;2003;7;5;2;0;269
3540101;2003;1;0;1;0;41
3540200;2003;5;1;4;0;659
3540259;2003;0;0;0;0;50
3540309;2003;0;0;0;0;11
3540408;2003;1;0;1;0;39
3540507;2003;2;0;2;0;109
3540606;2003;8;1;5;2;656
3540705;2003;13;10;3;0;710
3540754;2003;5;1;2;2;240
3540804;2003;2;2;0;0;161
3540853;2003;0;0;0;0;19
3540903;2003;4;2;2;0;206
3541000;2003;82;38;24;20;3579
3541059;2003;2;1;1;0;68
3541109;2003;1;1;0;0;43
3541208;2003;2;1;0;1;177
3541307;2003;6;4;0;2;623
3541406;2003;34;23;6;5;2735
3541505;2003;7;3;3;1;472
3541604;2003;9;3;5;1;502
3541653;2003;0;0;0;0;24
3541703;2003;5;4;0;1;164
3541802;2003;1;1;0;0;44
3541901;2003;3;2;1;0;161
3542008;2003;0;0;0;0;74
3542107;2003;0;0;0;0;130
3542206;2003;7;4;2;1;416
3542305;2003;0;0;0;0;37
3542404;2003;4;1;2;1;237
3542503;2003;0;0;0;0;66
3542602;2003;11;6;5;0;956
3542701;2003;2;0;1;1;133
3542800;2003;3;2;1;0;67
3542909;2003;2;2;0;0;175
3543006;2003;13;4;6;3;514
3543105;2003;0;0;0;0;53
3543204;2003;0;0;0;0;44
3543238;2003;0;0;0;0;26
3543253;2003;2;0;0;2;127
3543303;2003;19;11;2;6;1751
3543402;2003;68;34;23;11;7605
3543501;2003;3;3;0;0;109
3543600;2003;1;1;0;0;36
3543709;2003;3;0;1;2;173
3543808;2003;4;2;2;0;108
3543907;2003;27;13;8;6;2285
3544004;2003;6;3;3;0;415
3544103;2003;13;8;4;1;715
3544202;2003;1;1;0;0;121
3544251;2003;3;2;1;0;360
3544301;2003;3;3;0;0;129
3544400;2003;1;0;1;0;35
3544509;2003;0;0;0;0;26
3544608;2003;3;2;1;0;51
3544707;2003;0;0;0;0;24
3544806;2003;0;0;0;0;57
3544905;2003;0;0;0;0;130
3545001;2003;4;3;0;1;273
3545100;2003;2;0;2;0;58
3545159;2003;0;0;0;0;65
3545209;2003;16;10;6;0;1409
3545308;2003;13;7;4;2;540
3545407;2003;1;0;1;0;139
3545506;2003;1;1;0;0;47
3545605;2003;4;2;1;1;195
3545704;2003;2;2;0;0;64
3545803;2003;22;8;9;5;2219
3546009;2003;3;2;1;0;187
3546108;2003;0;0;0;0;25
3546207;2003;0;0;0;0;24
3546256;2003;0;0;0;0;28
3546306;2003;5;2;2;1;463
3546405;2003;16;11;1;4;607
3546504;2003;1;0;0;1;51
3546603;2003;2;1;0;1;354
3546702;2003;2;1;0;1;302
3546801;2003;20;14;2;4;806
3546900;2003;3;2;1;0;103
3547007;2003;2;0;2;0;81
3547106;2003;1;0;1;0;50
3547205;2003;0;0;0;0;8
3547304;2003;10;2;6;2;1384
3547403;2003;0;0;0;0;17
3547502;2003;7;1;2;4;325
3547601;2003;6;2;2;2;308
3547650;2003;0;0;0;0;6
3547700;2003;5;1;0;4;283
3547809;2003;140;78;40;22;9417
3547908;2003;3;1;1;1;65
3548005;2003;8;1;7;0;281
3548054;2003;1;0;1;0;80
3548104;2003;1;0;1;0;74
3548203;2003;2;0;1;1;107
3548302;2003;1;0;0;1;29
3548401;2003;2;1;1;0;63
3548500;2003;80;22;22;36;5402
3548609;2003;5;3;1;1;152
3548708;2003;146;69;48;29;11391
3548807;2003;19;10;4;5;1699
3548906;2003;19;11;8;0;2859
3549003;2003;1;1;0;0;29
3549102;2003;17;12;3;2;1030
3549201;2003;1;0;1;0;30
3549250;2003;0;0;0;0;14
3549300;2003;0;0;0;0;16
3549409;2003;8;4;2;2;673
3549508;2003;4;2;1;1;150
3549607;2003;1;0;1;0;59
3549706;2003;10;7;3;0;717
3549805;2003;57;33;18;6;4890
3549904;2003;109;53;36;20;9131
3549953;2003;0;0;0;0;222
3550001;2003;2;0;1;1;145
3550100;2003;10;4;2;4;561
3550209;2003;10;5;4;1;515
3550308;2003;2612;1237;856;519;183552
3550407;2003;7;3;3;1;382
3550506;2003;3;1;1;1;106
3550605;2003;13;8;3;2;1083
3550704;2003;19;11;5;3;1240
3550803;2003;2;1;1;0;194
3550902;2003;2;1;1;0;214
3551009;2003;122;55;32;35;5145
3551108;2003;5;4;0;1;113
3551207;2003;3;2;1;0;72
3551306;2003;0;0;0;0;20
3551405;2003;2;0;2;0;109
3551504;2003;8;6;1;1;651
3551603;2003;3;1;1;1;328
3551702;2003;19;7;7;5;1511
3551801;2003;3;1;1;1;248
3551900;2003;1;0;1;0;221
3552007;2003;3;2;0;1;99
3552106;2003;7;4;3;0;420
3552205;2003;138;62;45;31;8179
3552304;2003;2;0;2;0;94
3552403;2003;37;16;13;8;3350
3552502;2003;100;51;24;25;4793
3552551;2003;0;0;0;0;34
3552601;2003;1;0;1;0;115
3552700;2003;2;1;1;0;218
3552809;2003;58;22;25;11;4907
3552908;2003;1;1;0;0;62
3553005;2003;0;0;0;0;135
3553104;2003;2;2;0;0;82
3553203;2003;0;0;0;0;62
3553302;2003;10;8;0;2;323
3553401;2003;3;1;0;2;230
3553500;2003;1;0;0;1;158
3553609;2003;2;1;1;0;178
3553658;2003;0;0;0;0;40
3553708;2003;11;6;4;1;784
3553807;2003;7;3;2;2;352
3553856;2003;2;0;1;1;102
3553906;2003;1;0;1;0;90
3553955;2003;2;0;1;1;187
3554003;2003;31;17;8;6;1601
3554102;2003;63;31;19;13;3914
3554201;2003;1;0;0;1;80
3554300;2003;3;2;1;0;338
3554409;2003;1;0;0;1;126
3554508;2003;9;4;3;2;483
3554607;2003;1;0;0;1;40
3554656;2003;0;0;0;0;17
3554706;2003;3;1;1;1;96
3554755;2003;0;0;0;0;15
3554805;2003;8;8;0;0;455
3554904;2003;1;1;0;0;50
3554953;2003;2;1;0;1;45
3555000;2003;13;9;2;2;862
3555109;2003;1;0;1;0;126
3555208;2003;0;0;0;0;11
3555307;2003;1;1;0;0;19
3555356;2003;0;0;0;0;79
3555406;2003;21;10;9;2;1351
3555505;2003;1;0;1;0;52
3555604;2003;0;0;0;0;108
3555703;2003;1;0;1;0;15
3555802;2003;2;0;1;1;123
3555901;2003;1;0;0;1;11
3556008;2003;2;1;1;0;140
3556107;2003;1;0;0;1;112
3556206;2003;10;6;2;2;1151
3556305;2003;6;2;3;1;254
3556354;2003;3;1;2;0;79
3556404;2003;12;7;5;0;560
3556453;2003;9;5;4;0;758
3556503;2003;16;11;3;2;1684
3556602;2003;2;1;0;1;140
3556701;2003;7;3;3;1;743
3556800;2003;5;2;2;1;260
3556909;2003;0;0;0;0;71
3556958;2003;0;0;0;0;24
3557006;2003;20;7;6;7;1655
3557105;2003;10;7;1;2;887
3557154;2003;0;0;0;0;15
3557204;2003;5;4;0;1;192
3557303;2003;2;0;2;0;105
3500000;2002;17;15;1;1;1221
3500105;2002;11;8;0;3;404
3500204;2002;0;0;0;0;31
3500303;2002;8;5;3;0;497
3500402;2002;2;0;1;1;78
3500501;2002;4;3;1;0;225
3500550;2002;1;1;0;0;98
3500600;2002;0;0;0;0;22
3500709;2002;3;0;2;1;552
3500758;2002;0;0;0;0;74
3500808;2002;1;1;0;0;33
3500907;2002;1;1;0;0;47
3501004;2002;3;2;1;0;238
3501103;2002;0;0;0;0;41
3501152;2002;4;4;0;0;311
3501202;2002;0;0;0;0;36
3501301;2002;4;1;2;1;369
3501400;2002;0;0;0;0;53
3501509;2002;0;0;0;0;26
3501608;2002;27;14;5;8;2632
3501707;2002;5;3;1;1;485
3501806;2002;0;0;0;0;64
3501905;2002;12;8;3;1;817
3502002;2002;1;1;0;0;52
3502101;2002;11;10;0;1;744
3502200;2002;7;6;0;1;387
3502309;2002;1;1;0;0;85
3502408;2002;0;0;0;0;46
3502507;2002;4;1;1;2;497
3502606;2002;0;0;0;0;62
3502705;2002;7;3;3;1;535
3502754;2002;6;1;4;1;311
3502804;2002;40;16;15;9;2215
3502903;2002;6;3;3;0;343
3503000;2002;1;1;0;0;46
3503109;2002;3;1;1;1;100
3503158;2002;1;0;1;0;26
3503208;2002;26;20;2;4;2301
3503307;2002;7;7;0;0;1475
3503356;2002;0;0;0;0;19
3503406;2002;1;1;0;0;99
3503505;2002;1;1;0;0;67
3503604;2002;2;2;0;0;204
3503703;2002;2;1;1;0;104
3503802;2002;11;7;4;0;555
3503901;2002;20;9;6;5;1272
3503950;2002;0;0;0;0;24
3504008;2002;9;5;4;0;1157
3504107;2002;38;27;7;4;2025
3504206;2002;2;1;1;0;181
3504305;2002;2;2;0;0;68
3504404;2002;1;0;1;0;145
3504503;2002;18;11;4;3;1206
3504602;2002;1;1;0;0;157
3504701;2002;0;0;0;0;13
3504800;2002;1;0;1;0;75
3504909;2002;2;1;1;0;171
3505005;2002;0;0;0;0;35
3505104;2002;2;1;1;0;94
3505203;2002;4;0;2;2;415
3505302;2002;6;4;2;0;456
3505351;2002;0;0;0;0;92
3505401;2002;3;0;3;0;152
3505500;2002;22;15;4;3;1441
3505609;2002;4;2;1;1;471
3505708;2002;52;17;26;9;5252
3505807;2002;5;2;2;1;349
3505906;2002;13;7;5;1;704
3506003;2002;75;34;26;15;4842
3506102;2002;12;11;0;1;1032
